sut_code,procedure_key,procedure_name,source_list,diagnosis_policy,required_icd10_patterns,excluded_icd10_patterns,required_diagnosis_groups,special_constraints,decision_if_missing,review_required,confidence,reason,source_evidence,quality_flags
R100680,SUT::EK-2B::R100680::4145,"BT, Diz - bilateral, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu işlem için tanı gerekliliğinden bahsetmemektedir. EK-2B listesi, bu işlem için tanı zorunluluğu belirtmemektedir.",[]
R100690,SUT::EK-2B::R100690::4146,"BT, Diz - bilateral, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100690, BT, Diz - bilateral, kontrastlı işlemidir. Bu işlem, bir tanısal görüntüleme yöntemidir ve genellikle bir klinik durumun değerlendirilmesi için yapılır. Ancak, işlem tanısı veya ICD-10 kodu gerekliliği belirtilmemiştir.",[]
R100700,SUT::EK-2B::R100700::4147,"BT, Diz - sağ, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100700, BT, Diz - sağ, kontrastsız işlemidir. Bu tür bir görüntüleme işlemi genellikle tanısal amaçlarla yapılır, ancak her zaman belirli bir tanıya bağlı olmayabilir. EK-2B listesi, bu işlem için tanı gerekliliğini belirtmemektedir.",[]
R100710,SUT::EK-2B::R100710::4148,"BT, Diz - sağ, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu işlem için tanı gerekliliğinden bahsetmemektedir. EK-2B listesi, bu işlem için tanı gerekliliğini belirtmemektedir.",[]
R100720,SUT::EK-2B::R100720::4149,"BT, Diz - sol, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100720, EK-2B listesinde yer alan bir görüntüleme işlemidir. Açıklamada tanı gerekliliğine dair bir ifade bulunmamaktadır.",[]
R100730,SUT::EK-2B::R100730::4150,"BT, Diz - sol, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100730, 'BT, Diz - sol, kontrastlı' işlemidir. Bu işlem, bir görüntüleme yöntemidir ve genellikle bir klinik durumun değerlendirilmesi için yapılır. Ancak, EK-2B listesinde bu işlem için spesifik bir tanı kodu gerekliliği belirtilmemiştir.",[]
R100740,SUT::EK-2B::R100740::4151,"BT, El - sağ, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100740, EK-2B listesinde yer alan 'BT, El - sağ, kontrastsız' işlemidir. Bu işlem, tanısal bir gereklilik içermeyen bir görüntüleme tekniğidir.",[]
R100750,SUT::EK-2B::R100750::4152,"BT, El - sağ, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100750, 'BT, El - sağ, kontrastlı' işlemidir. Bu, bir tanısal görüntüleme işlemidir.",[]
R100760,SUT::EK-2B::R100760::4153,"BT, El - sol, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100760, 'BT, El - sol, kontrastsız' işlemidir. Bu işlem, tanısal bir gereklilik içermeyen bir görüntüleme yöntemidir.",[]
R100770,SUT::EK-2B::R100770::4154,"BT, El - sol, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu işlemin başka BT işlemlerinin (R100760, R100800, R100810) eş zamanlı olarak faturalandırılmasını engeller, ancak tanı gerekliliğinden bahsetmez.",[]
R100780,SUT::EK-2B::R100780::4155,"BT, El bileği - sağ, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100780, 'BT, El bileği - sağ, kontrastsız' olarak tanımlanmıştır. Bu, bir görüntüleme işlemidir. EK-2B listesindeki tanımlar genellikle tanısal veya tedavi edici prosedürleri içerir. Bu prosedürün kendisi, belirli bir tanıya veya klinik duruma doğrudan işaret etmemektedir.",[]
R100790,SUT::EK-2B::R100790::4156,"BT, El bileği - sağ, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun başka kodlarla birlikte faturalandırılamayacağını belirtiyor, ancak tanı gerekliliğinden bahsetmiyor. Görüntüleme işlemleri genellikle tanısal bir süreçte yer alır, ancak işlem başına kesin bir tanı zorunluluğu olmayabilir.",[]
R100800,SUT::EK-2B::R100800::4157,"BT, El bileği - sol, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması: 'R100760, R100770, R100810, R101030, R101040 ile birlikte faturalandırılmaz.'",[]
R100810,SUT::EK-2B::R100810::4158,"BT, El bileği - sol, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun başka kodlarla birlikte faturalandırılamayacağını belirtir, ancak tanı gerekliliğinden bahsetmez.",[]
R100820,SUT::EK-2B::R100820::4159,"BT, Kalça - bilateral, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100820, 'BT, Kalça - bilateral, kontrastsız' işlemidir. Açıklamada tanı gerekliliğine dair bir ifade bulunmamaktadır.",[]
R100830,SUT::EK-2B::R100830::4160,"BT, Kalça - bilateral, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun başka kodlarla birlikte faturalandırılamayacağını belirtir, ancak tanı gerekliliğinden bahsetmez.",[]
R100840,SUT::EK-2B::R100840::4161,"BT, Kalça - sağ, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100840, BT, Kalça - sağ, kontrastsız işlemidir. Bu işlem, tanısal görüntüleme kategorisine girmektedir.",[]
R100850,SUT::EK-2B::R100850::4162,"BT, Kalça - sağ, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu işlem için tanı gerekliliğinden bahsetmemektedir. EK-2B listesi, bu işlem için tanı zorunluluğu belirtmemektedir.",[]
R100860,SUT::EK-2B::R100860::4163,"BT, Kalça - sol, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun başka kodlarla birlikte faturalandırılamayacağını belirtmektedir, ancak tanı gerekliliğinden bahsetmemektedir.",[]
R100870,SUT::EK-2B::R100870::4164,"BT, Kalça - sol, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun başka kodlarla birlikte faturalandırılamayacağını belirtir, ancak tanı gerekliliğinden bahsetmez.",[]
R100880,SUT::EK-2B::R100880::4165,"BT, Kalça ve Femur, anteversiyon ölçüm",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100880, 'BT, Kalça ve Femur, anteversiyon ölçüm' işlemine karşılık gelir. Bu işlem, bir görüntüleme tekniğidir ve genellikle tanısal amaçlarla kullanılır. EK-2B listesinde bu işlem için herhangi bir tanı zorunluluğu belirtilmemiştir.",[]
R100890,SUT::EK-2B::R100890::4166,"BT, Kruris - bilateral, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, R100890 kodlu BT, Kruris - bilateral, kontrastsız işleminin, diğer belirli BT kodlarıyla birlikte faturalandırılamayacağını belirtmektedir.",[]
R100900,SUT::EK-2B::R100900::4167,"BT, Kruris - bilateral, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100900, BT, Kruris - bilateral, kontrastlı işlemidir. Bu işlem, genellikle bir klinik durumun değerlendirilmesi için yapılır ve spesifik bir tanıya bağlı değildir.",[]
R100910,SUT::EK-2B::R100910::4168,"BT, Kruris - sağ, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun bir görüntüleme işlemi olduğunu gösterir. EK-2B listesi, bu tür görüntüleme işlemlerinin genellikle tanısal bir gereklilik olmadan yapılabileceğini gösterir.",[]
R100920,SUT::EK-2B::R100920::4169,"BT, Kruris - sağ, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun bir görüntüleme işlemi olduğunu gösteriyor. EK-2B listesi, bu tür görüntüleme işlemleri için genellikle tanı zorunluluğu belirtmez.",[]
R100930,SUT::EK-2B::R100930::4170,"BT, Kruris - sol, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun bir görüntüleme işlemi olduğunu gösteriyor. EK-2B listesi, bu tür görüntüleme işlemlerinin genellikle tanısal bir gereklilik olmadan yapılabileceğini ima eder.",[]
R100940,SUT::EK-2B::R100940::4171,"BT, Kruris - sol, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun bir görüntüleme işlemi olduğunu gösteriyor. EK-2B listesi, bu tür görüntüleme işlemleri için genellikle tanı zorunluluğu belirtmez.",[]
R100950,SUT::EK-2B::R100950::4172,"BT, Omuz - bilateral, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100950, 'BT, Omuz - bilateral, kontrastsız' işlemidir. Bu işlem, tanısal bir görüntüleme işlemidir.",[]
R100960,SUT::EK-2B::R100960::4173,"BT, Omuz - bilateral, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100960, 'BT, Omuz - bilateral, kontrastlı' olarak tanımlanmıştır. Bu, bir görüntüleme işlemidir.",[]
R100970,SUT::EK-2B::R100970::4174,"BT, Omuz - sağ, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100970, 'BT, Omuz - sağ, kontrastsız' işlemidir. EK-2B listesinde yer almaktadır. Açıklamada tanı gerekliliğine dair bir ifade bulunmamaktadır.",[]
R100980,SUT::EK-2B::R100980::4175,"BT, Omuz - sağ, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu işlemin belirli diğer işlemlerle birlikte faturalandırılamayacağını belirtir, ancak tanı gerekliliğinden bahsetmez.",[]
R100990,SUT::EK-2B::R100990::4176,"BT, Omuz - sol, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R100990, 'BT, Omuz - sol, kontrastsız' işlemidir. EK-2B listesinde yer almaktadır. Açıklamada tanı gerekliliğine dair bir ifade bulunmamaktadır.",[]
R101000,SUT::EK-2B::R101000::4177,"BT, Omuz - sol, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R101000, 'BT, Omuz - sol, kontrastlı' olarak tanımlanmıştır. Bu, bir görüntüleme işlemidir.",[]
R101010,SUT::EK-2B::R101010::4178,"BT, Ön kol - sağ, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun başka kodlarla birlikte faturalandırılamayacağını belirtir, ancak tanı gerekliliğinden bahsetmez.",[]
R101020,SUT::EK-2B::R101020::4179,"BT, Ön kol - sağ, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun belirli diğer kodlarla birlikte faturalandırılamayacağını belirtir, ancak tanı gerekliliğinden bahsetmez. Görüntüleme işlemleri genellikle tanısal bir süreçte yer alır, ancak işlem itself için tanı zorunlu değildir.",[]
R101030,SUT::EK-2B::R101030::4180,"BT, Ön kol - sol, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R101030, 'BT, Ön kol - sol, kontrastsız' işlemidir. Bu işlem, bir görüntüleme yöntemidir ve genellikle belirli bir tanıya bağlı olmadan, değerlendirme veya takip amacıyla uygulanabilir.",[]
R101040,SUT::EK-2B::R101040::4181,"BT, Ön kol - sol, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun başka kodlarla birlikte faturalandırılamayacağını belirtir, ancak tanı gerekliliğinden bahsetmez.",[]
R101050,SUT::EK-2B::R101050::4182,"BT, Sakroiliyak Eklem, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, işlemin diğer kodlarla birlikte faturalandırılamayacağını belirtiyor. Bu, faturalama kısıtlamasıdır, tanı gerekliliği değildir.",[]
R101060,SUT::EK-2B::R101060::4183,"BT, Sakroiliyak Eklem, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu R101060, EK-2B listesinde yer alan bir görüntüleme işlemidir. Açıklamada tanı gerekliliğine dair bir ifade bulunmamaktadır.",[]
R101070,SUT::EK-2B::R101070::4184,"BT, Sakrum, kontrastsız",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu işlemin başka işlemlerle birlikte faturalandırılamayacağını belirtir, ancak bir tanı gerekliliğinden bahsetmez.",[]
R101080,SUT::EK-2B::R101080::4185,"BT, Sakrum, kontrastlı",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun diğer kodlarla birlikte faturalandırılamayacağını belirtir, ancak tanı gereksinimi hakkında bilgi vermez.",[]
R101090,SUT::EK-2B::R101090::4186,"BT, Skapula - bilateral",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu işlemin bir görüntüleme işlemi olduğunu belirtir ve tanı gerekliliğinden bahsetmez.",[]
